session_id,hit_date,hit_time,hit_number,hit_type,hit_referer,hit_page_path,event_category,event_action,event_label,event_value
4470872871568080910.1640285855.1640285855,2021-12-23,16.0,3,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaaanlecrtu5dy1kqqnrfqijustf4lyjfp1eomad-zmkfj6xzxy4ddq6tyxa_aem_aszksfjvavmjnrrzgzeqlrkbj69gnibyfeuebiobf24yvhetl-7arsw44agogaacp6uxsud8ycn_t_xz0hnta_lhalv3nk3l3vmxiipluof7iozeuyswa3qeh8vh3vizvw4,card_web,view_card,,
4621900654888341154.1640222371.1640222371,2021-12-23,147.0,5,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaayemridoycjnob6npfn2ogqargsd4akxubjlie99ngpwxspgnhtp3z_eey&external_browser_redirect=true,card_web,view_card,,
4628192807746833095.1640277986.1640277986,2021-12-23,701.0,5,event,,sberauto.com/cars/all/toyota/alphard/2ebe4871?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
4878481090618371778.1640279749.1640279749,2021-12-23,782.0,5,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=uHkXFqmjVyPishvUseQg|wVtqtxbCSpKzgLzfJIJD&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|qxtZPphQpNaShLIoTHJc|xAEYTlJDbQNwQTLGxICQ|WfvewdfmwXdfpdAzYiHp|lFpAoUqEvHoyZfCNRuCR|vHRkNUSbsOYqIqdLGNAU|rjbbNGNkjGThUJNtsWZQ|NsKwqugriioOysKyeyAT|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
4878481090618371778.1640279749.1640279749,2021-12-23,946.0,7,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=uHkXFqmjVyPishvUseQg|wVtqtxbCSpKzgLzfJIJD&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|qxtZPphQpNaShLIoTHJc|xAEYTlJDbQNwQTLGxICQ|WfvewdfmwXdfpdAzYiHp|lFpAoUqEvHoyZfCNRuCR|vHRkNUSbsOYqIqdLGNAU|rjbbNGNkjGThUJNtsWZQ|NsKwqugriioOysKyeyAT|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
4898667832046524211.1640278169.1640278169,2021-12-23,1858.0,7,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=facebook&utm_medium_initial=cpa&utm_campaign_initial=mSVMBvlHFgftJaQAZEdp&utm_content_initial=eIWOPraRITmcQEHrohWc&utm_term_initial=ZQadKBIMitKkjXxQjdjN&rental_page=rental_car,card_web,view_card,,
4923058023607586953.1640256415.1640256415,2021-12-23,902.0,5,event,,sberauto.com/cars/all/mercedes-benz/gla-klasse/b0969889?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=LwJZxKuWmvOhPsaCeRjG|YclHumxPxSxgzHfvCaeF&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|KclqMBFdJIQzGyXiovbR|xAEYTlJDbQNwQTLGxICQ|XSpPwlJSgUEDnrjsncJB|lFpAoUqEvHoyZfCNRuCR|VnglBazGYNSOThCnzewY|dtYJKUplNmmKCOfiziff|aoqeBnACTmUgxslNpNMV|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|KWOfPojLQyAitGiCyYXJ|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
5574129040811622161.1640234770.1640234770,2021-12-23,349.0,5,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaabw2aum7cdjhlw-bixqmewgrkrpa9o8il2mkl6bc1gnjqvz9ywggdn1dic&external_browser_redirect=true,card_web,view_card,,
5246346302241091162.1640215885.1640215885,2021-12-23,900.0,7,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=jvsVVQVKRfBIqBDBuCkq|nyJQufAIRtHFpfdZHSnK&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|vFJYCsaLubDpnYloeEEP|xAEYTlJDbQNwQTLGxICQ|ihzSLoPCnXFXviyXtUhk|lFpAoUqEvHoyZfCNRuCR|RwOPMHQvcpoxYVZosxSX|dtYJKUplNmmKCOfiziff|oIAMqBVVQGaznWuKAVgR|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|fLIUIcuHShfSSNbFBsxd|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
5989336087800248575.1640273079.1640273079,2021-12-23,2127.0,7,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=eFGuYtbktaqRjJGmKrgt|fcwjEERKGqQLIBYNygQV&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|kRzJDsvDzmShTkePZstJ|xAEYTlJDbQNwQTLGxICQ|DfienBXvAjqnCNYKMOWx|lFpAoUqEvHoyZfCNRuCR|bJXtlxRkubHxiNdqtFIt|rjbbNGNkjGThUJNtsWZQ|QOPjgpkRIIydfSQEsTRB|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|YhdYMAYSoTzDKQYzVVMr|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
6054293954869006402.1640221909.1640221909,2021-12-23,4281.0,7,event,fKlOwMZQuIToXVwBYxtH,sberauto.com/cars/all/renault/duster/145d53f1?rental_page=rental_car,card_web,view_card,,
6452923433117574748.1640278998.1640278998,2021-12-23,1795.0,3,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?rental_page=rental_car,card_web,view_card,,
6798933458841553172.1640286487.1640286487,2021-12-23,108.0,5,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaaziqubdr6aqpk2irgpdp_tamcqtrbga4n3_ty0tlh1y-dsjnmwzro4jyhu&external_browser_redirect=true,card_web,view_card,,
6473091130660749901.1640235655.1640235655,2021-12-23,5771.0,7,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=EcEOnwFpCaiUbrbFLICY|bByPQxmDaMXgpHeypKSM&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|NXvvudwrfjqOSyybGWjF|xAEYTlJDbQNwQTLGxICQ|oExGRyeNMPppFzMCsCvd|lFpAoUqEvHoyZfCNRuCR|GBpBptGVXPaMMeHbTDvi|dtYJKUplNmmKCOfiziff|rlEeAVDZgluccoUbhyGP|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|ZRdqSvCjxueaVDyZhPWA|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
6504518845179536919.1640240682.1640240682,2021-12-23,1878.0,5,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?rental_page=rental_car,card_web,view_card,,
6898442306287041438.1640233886.1640233886,2021-12-23,803.0,4,event,trXmoxcphNjuYcShOXwL,sberauto.com/cars/all/nissan/qashqai/bfc21661?rental_page=rental_car&fbclid=iwar0x-qrytx7yq3g-2ym3dyuzjtm0dm_jsnaxp-xxoewpgmww2n4tjehdlwk,card_web,view_card,,
6963216516259272108.1640256942.1640256942,2021-12-23,1987.0,5,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaaan8vcsp2rd6dxh9dwysslhutip_mj4sbbo3hurdsmw3g2zciydemurcbw,card_web,view_card,,
7574432483224334028.1640246991.1640246991,2021-12-23,1012.0,5,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaablstr0gbkargf9w2dwbzbyr7p5wiw-ecw4v9lknhuulnqu4ivopfvykdg_aem_azmvwxqubci7n8jloiuvjrnbik2xlwukzui1gg_gmj1aaby6rtpgpqkq9fiuawjvn6sdca6sq5cscwrzy_vx9-gfrfilolaekobjrlbk6wygvtariiphrwbhjlqk66jmbz8,card_web,view_card,,
7759858444869540794.1640209338.1640209338,2021-12-23,1483.0,7,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaaz9w0wll8nihqakuurtmbbukjcvaa4uhqwjjmca1md1ay3m6dwmksajzi0&external_browser_redirect=true,card_web,view_card,,
8308413454621089768.1640243176.1640243176,2021-12-23,1.0,3,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaazobdiq9nj7xhom9uylhgckzind2su05hmlideiukvu5bhj7gdf6ijwv4m&external_browser_redirect=true,card_web,view_card,,
8308413454621089768.1640243176.1640243176,2021-12-23,4211.0,7,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaazobdiq9nj7xhom9uylhgckzind2su05hmlideiukvu5bhj7gdf6ijwv4m&external_browser_redirect=true,card_web,view_card,,
8333163014685728742.1640243171.1640243171,2021-12-23,1319.0,6,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=iwar3poz6cfcwrr4oblevcvw2afwemyc9zeiv2hxamva8hk00w8qmpzlrcy8u,card_web,view_card,,
8605348810358797286.1640248293.1640248293,2021-12-23,396.0,7,event,trXmoxcphNjuYcShOXwL,sberauto.com/cars/all/volkswagen/polo/e994838f?rental_page=rental_car+&fbclid=iwar26ck5m0frnvlupx6fia2gw8hgcn-b3uaysrcl60mcltlwcn9p7zqamwmc,card_web,view_card,,
8652515561382901493.1640265465.1640265465,2021-12-23,1257.0,7,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car,card_web,view_card,,
8456784096293865033.1640285770.1640285770,2021-12-23,90.0,4,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaazxes_rf_bkthw13xxworcropnmatmrn9xcjl8kw39mr59efbh1wzp6p98,card_web,view_card,,
8467913524788830717.1640210941.1640210941,2021-12-23,28.0,3,event,InufokblhLdayYnloSPA,sberauto.com/cars/all/renault/duster/145d53f1?rental_page=rental_car,card_web,view_card,,
8889851850682284318.1640246080.1640246080,2021-12-23,1131.0,5,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaaainq2xqga3w9_xvxcbworrlbqgihhw87mdtfephyfdj7fmgcrijfz1j8s&external_browser_redirect=true,card_web,view_card,,
9005316132265279510.1640251417.1640251417,2021-12-23,1616.0,7,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaabrttcj5qr6vjwhzvjfv2fjexebyq5ujqxoapbhkhit22ymnrwxmcfqpey&external_browser_redirect=true,card_web,view_card,,
9058486006323582135.1640207544.1640207544,2021-12-23,48.0,5,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaaasrejbho0a1wdneebjqbrcyd9xugm_g72m3njw32iiyon0h7ue-vkks2y_aem_at_q3qwubkxdvckqhvcf2jgndkbnx61rofkf4sfvvbf82x0dwhgrghby76aa5uq4p5zva3ct0pgwmt4j1zjesx79-vohie78cu-h_4bkjnuk1od31iukylhciqjtorqn9ji,card_web,view_card,,
9072640315860758858.1640280406.1640280406,2021-12-23,5135.0,7,event,,sberauto.com/cars/all/renault/duster/145d53f1?rental_page=rental_car,card_web,view_card,,
9150012957681915919.1640270102.1640270102,2021-12-23,1241.0,5,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaaao7tpjvnzxpi4f99kaz308yiw3445arr2jxh5_gza7dt1bpwpzjgq86wu&external_browser_redirect=true,card_web,view_card,,
9158688559706963369.1640267177.1640267177,2021-12-23,685.0,5,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaababgt8gemqcople4dvekjo659a13ge59-1_hgvfdv0xb6skfqhrcs7vpm_aem_awj6p1ued4gursgzgjari4ckmezu62eg7rxu4nplqddawyxvpubc9aitcitrmw5wrbfcufe_wcfav_xdjqeovtsoalvp8t9objwyav2v7v-y3-a2ck7vstxx_jvypkp4ttc,card_web,view_card,,
9174865983522344833.1640241147.1640241147,2021-12-23,19.0,5,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|BECmuFKBxdPEqNJhHcnw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|NPcEIgnbIECWdLNSGoam|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
9184251268748482026.1640251471.1640251471,2021-12-23,175.0,3,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|SgKsTePGWBQCKDhnPMQW|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|pzttckqlmxhptNJxRWAI|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
3352395664645684151.1640233911.1640233911,2021-12-23,383.0,4,event,trXmoxcphNjuYcShOXwL,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=iwar3k3r2jjuczdgdhkrznmohg8qjnjne2km4i2i0xlvpx3dnr3zou3bq1b3o,card_web,view_card,,
6033307383156192154.1640248220.1640248220,2021-12-23,799.0,4,event,trXmoxcphNjuYcShOXwL,sberauto.com/cars/all/volkswagen/polo/e994838f?rental_page=rental_car+&fbclid=iwar32amhhmv-fmqwnq4fbylmmyqv86qdngtguwosktdk3wxfydpnecevalzy,card_web,view_card,,
139001747682347990.1640221659.1640221659,2021-12-23,150.0,2,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=iwar3uxvuzrr53ise2mzc7hfznkpgrobh9vnfbf5udvbg37nl1jty2xtfptla,card_web,view_card,,
139001747682347990.1640221659.1640221659,2021-12-23,2546.0,7,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=iwar3uxvuzrr53ise2mzc7hfznkpgrobh9vnfbf5udvbg37nl1jty2xtfptla,card_web,view_card,,
3622496932301414971.1640276538.1640276538,2021-12-23,5517.0,8,event,,sberauto.com/cars/all/porsche/911/f149c91b?rental_page=rental_car#no_mobile&utm_source=facebook&utm_medium=cpc&utm_campaign_initial=OrLYsUIlmiHOxKjBFasy&fbclid=iwar0p_kgpe7fe1axuy19ak8wokuunqdar2y6-krpl0z9tjtk2fdeb0g53lmw,card_web,view_card,,
4764116767339707280.1640233872.1640233872,2021-12-23,15607.0,6,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?rental_page=rental_car+&fbclid=iwar2p3aszdxsnixdekax6o1naq9dhmzdgacjgp_ybq5x1zyfhevhz0iyagru,card_web,view_card,,
859221850021187450.1640255354.1640255354,2021-12-23,104.0,3,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaayqbfr3n6vmwwtng8chz_jhxuc_qvsuuvrkcijbgrnlpidwhh7zz8lwuk8_aem_avack-g6j4smbxdnvl5vaoadnghbq6k6lzxlzw90horjmnfoibnujzyhysiiuighlt7znld7go5mejciyllo5azd3emkok9gxlrhmkfo2wlxtagjxvxnmmejjzbpykalfac,card_web,view_card,,
1183847255053219046.1640281320.1640281320,2021-12-23,3288.0,8,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaaaxjxguzkyp4t6fwkggjmfo-xtw4nczkh3xgooachdowpptq_d_anvsgie&external_browser_redirect=true,card_web,view_card,,
1388100064106551004.1640273629.1640273629,2021-12-23,1429.0,5,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaayufaptwwcinc-rvnsyfsjhtgosaoi57weev8c-u7x9f5vc-erieswtxai_aem_awggyel2icfoqsswpmjwzs20hjpdmqcawaadl0kinfqahwxykxuwrbblgyy9elqdgwagfy3kwv4p-rdoknelhtmqaqwg11pp-7bow_fvahpqsonu2ku0yscanv_hn8kuffy,card_web,view_card,,
1951453860417819805.1640289440.1640289440,2021-12-23,1113.0,5,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car&fbclid=paaayq8co6plh1ajvr7qme9vggbteuxfe7zog140w2blsczzbshji6b0b6oyo&external_browser_redirect=true,card_web,view_card,,
2440928141859093579.1640234059.1640234059,2021-12-23,1330.0,5,event,,sberauto.com/cars/all/renault/duster/145d53f1?rental_page=rental_car#no_mobile&utm_source=facebook&utm_medium=cpc&utm_campaign_initial=ANoZJgYuPrWNkAAchryx&fbclid=paaabwmlbxl5v6w-ajxfb-xdyvaoth2pfvowtbct1cawc15tn34pzivbarkss_aem_azonzusvl3stctzunsmeycurhbik_oumooc-bvniiw9orjheq3povqloi_cdor2jlovrs5boy34araaoa6trmvt-s8qvfohqqsje2ro13wlw7gl9syjxq_yssh1tkowdp5c,card_web,view_card,,
8234781699234636238.1640276433.1640276433,2021-12-23,3.0,3,event,,sberauto.com/cars/all/renault/duster/145d53f1?rental_page=rental_car,card_web,view_card,,
8254526153520635175.1640291630.1640291630,2021-12-23,1615.0,3,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaabfcxuvpammenepmdgvbgnwpfxm_4cmixqday55ds0koiswepik_damyna&external_browser_redirect=true,card_web,view_card,,
3509799545959915269.1640275720.1640275720,2021-12-23,2424.0,5,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaabvehs3xvai7uctkc3b-3iktdim3miebbxilxme9tlnkqclixjzldbmvl8&external_browser_redirect=true,card_web,view_card,,
3697888859775066766.1640260242.1640260242,2021-12-23,765.0,3,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaabpcnafk5f2xxrwc7-okw3-m5oi_zi0u-0xakpv87pfntsemtstay3cch0&external_browser_redirect=true,card_web,view_card,,
4272247483285143699.1640267932.1640267932,2021-12-23,150.0,3,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaabth2zfnubgn_tpce6uecxjcdu0jkc_xv1eoxjnds3mcymlkvtyq1a1qbo&external_browser_redirect=true,card_web,view_card,,
4272247483285143699.1640267932.1640267932,2021-12-23,2416.0,5,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaabth2zfnubgn_tpce6uecxjcdu0jkc_xv1eoxjnds3mcymlkvtyq1a1qbo&external_browser_redirect=true,card_web,view_card,,
5246346302241091162.1640215823.1640215823,2021-12-23,1283.0,7,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=jvsVVQVKRfBIqBDBuCkq|nyJQufAIRtHFpfdZHSnK&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|vFJYCsaLubDpnYloeEEP|xAEYTlJDbQNwQTLGxICQ|ihzSLoPCnXFXviyXtUhk|lFpAoUqEvHoyZfCNRuCR|RwOPMHQvcpoxYVZosxSX|dtYJKUplNmmKCOfiziff|oIAMqBVVQGaznWuKAVgR|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|fLIUIcuHShfSSNbFBsxd|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
5856377738697593427.1640236643.1640236643,2021-12-23,818.0,7,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=rmVZWYFMcnGputYDEnAW|HNeyVhGCENfooKxigXgT&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|xVVRROBlkIufrdCBMTYc|xAEYTlJDbQNwQTLGxICQ|nWkdXZmImYoyFNbUyotn|lFpAoUqEvHoyZfCNRuCR|EZBGlCPKTZTfksooqTJu|rjbbNGNkjGThUJNtsWZQ|rhxCmrYYWWHGpqPFpBrk|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
6398390418043842478.1640247219.1640247219,2021-12-23,171.0,3,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaabdkexetpmexek66wv5posjhyh3tse5q9xuernhdrnd1h_dk_nunstt_ni&external_browser_redirect=true,card_web,view_card,,
6661709970993885304.1640280200.1640280200,2021-12-23,4033.0,7,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=iwar3_w0plxkjr2najuofyi5e8xapihpm114-cgjdnjn-llsr2hylnekf-cgw,card_web,view_card,,
6559872933446261728.1640209377.1640209377,2021-12-23,3.0,5,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaaaslb9vpcbpwojbeicpr35vwutm7zqhx68yjtfagvkolaqbfivuutfliya_aem_at8mptyr9uq7w4j6dahop35ns3xh1g3pzldb6_lv9vi0medpxjuqm9ce5fso4osvnb2bu_b01ghx_z7a7yuo8lczsnhnwmtxy9g6a4psdglvrursxb0wi-k0jerppbbx7we,card_web,view_card,,
7441894632897869056.1640232166.1640232166,2021-12-23,439.0,7,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|laZSQfiXkmSdqUkUdHTb|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|xszPLkSCOkNfDJjagtWk|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
7784844391339327110.1640232955.1640232955,2021-12-23,2002.0,5,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=SgIUDYUKnyWHVowUOqid&rental_page=rental_car,card_web,view_card,,
9182868284985629306.1640290939.1640290939,2021-12-23,63.0,3,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaazt_xsgdfnokjjkxlbc8oa8jkeshosuaswflrb4rdmox69pry_2zloopbo_aem_aagzqbmojm5obv858vjfficirbx8mayqmuktfcp8gluky7lr9ltudrc1ipisx_uobdikb_laz9p6_4cty2pnlhzskknfs1rwv6jgyz62nv9y1cekhiuhkiaswyzp5yjmbjm,card_web,view_card,,
9182868284985629306.1640290939.1640290939,2021-12-23,127.0,7,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaazt_xsgdfnokjjkxlbc8oa8jkeshosuaswflrb4rdmox69pry_2zloopbo_aem_aagzqbmojm5obv858vjfficirbx8mayqmuktfcp8gluky7lr9ltudrc1ipisx_uobdikb_laz9p6_4cty2pnlhzskknfs1rwv6jgyz62nv9y1cekhiuhkiaswyzp5yjmbjm,card_web,view_card,,
4341674293888094350.1640211893.1640211893,2021-12-23,19977.0,8,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=jpZoxCaowxXvglZVUJyq&rental_page=rental_car,card_web,view_card,,
8197420676374854506.1640233834.1640233834,2021-12-23,94.0,6,event,trXmoxcphNjuYcShOXwL,sberauto.com/cars/all/volkswagen/polo/e994838f?rental_page=rental_car+&fbclid=iwar0v1kttoba_5uayr1e1ehim-s8qvas_hffbetb0mcavvc9z4x4njeoay5u,card_web,view_card,,
1882699414057745599.1640243609.1640243609,2021-12-23,49684.0,6,event,,sberauto.com/cars/all/toyota/camry/f28947a1?rental_page=rental_car,card_web,view_card,,
