session_id,client_id,visit_date,visit_time,visit_number,utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_model,device_screen_resolution,device_browser,geo_country,geo_city
9055856575798829429.1633783182.1633783182,2108480915.1633673589,2021-10-09,15:00:00,4,ZpYIoDJMcFzVoPFsHGJL,banner,SgIUDYUKnyWHVowUOqid,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,Safari,Russia,Krasnodar
9055857473438318961.1624998265.1624998265,2108481124.1624998257,2021-06-29,23:00:00,1,bByPQxmDaMXgpHeypKSM,referral,,,,mobile,,Samsung,,360x800,YaBrowser,Russia,Lipetsk
9055858569671852.1630434476.1630434476,2108481.1630434476,2021-08-31,21:00:00,1,ISrKoXQCxqqYvAZICvjs,blogger_stories,BAZCuyHZnaPrMGOMrcCQ,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari (in-app),Russia,Moscow
9055865509330223519.1633091999.1633091999,2108482995.1633091999,2021-10-01,15:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,nSReTmyFtbSjlPrTKoaX,,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9055870190843841157.1632356999.1632356999,2108484085.1632356997,2021-09-23,03:00:00,1,RmEBuqrriAfAVsLQQmhk,cpc,kVOrIKZFrEYGvixPclal,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,360x640,Chrome,Russia,Moscow
9055873197324118026.1635526668.1635526668,2108484785.1635526666,2021-10-29,19:57:48,1,jaSOmLICuBzCFqHfBdRg,email,bxOTvPtyGSdUrbwoXCPO,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1920x1080,YaBrowser,Russia,Moscow
905587641172375149.1628452461.1628452461,210848553.1628452461,2021-08-08,22:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari (in-app),Russia,Moscow
9055885476636477404.1636386781.1636386781,2108487644.1636386780,2021-11-08,18:53:01,1,bByPQxmDaMXgpHeypKSM,app,LTuZkdKfxRGVceoWkVyg,FkiRXDLOWtzVfvhEkhNo,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x873,YaBrowser,Russia,Moscow
9055888560427318276.1640709134.1640709134,2108488362.1640709124,2021-12-28,19:32:14,1,TxKUcPpthBDPieTGmVhx,cpc,FTjNLDyTrXaWYgZymFkV,LcGIUNPUAmXtQJaDfFBR,NnplfljjtYPiMnRvogpA,mobile,Android,Huawei,,360x790,Chrome,Russia,Moscow
9055895526848584455.1625021193.1625021193,2108489984.1625021191,2021-06-30,05:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,DXVdsSTQphSYVmRchYKt,,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9055917517087491175.1631372393.1631372393,2108495104.1631372391,2021-09-11,17:00:00,1,PlbkrSYoHuZBWfYjYnfw,cpm,FTjNLDyTrXaWYgZymFkV,TuyPWsGQruPMpKvRxeBF,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9055918397558516334.1634101882.1634101882,2108495309.1634101870,2021-10-13,08:00:00,1,QxAxdyPLuQMEcrdZWdWb,cpc,GWZGdHKPgmZPNPwkJshU,,,mobile,,Samsung,,412x732,Android Webview,Russia,Saint Petersburg
9055918681014117134.1621861136.1621861136,2108495375.1621861134,2021-05-24,15:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x830,Android Webview,Russia,Moscow
9055922340344233434.1639841242.1639841242,2108496227.1639841242,2021-12-18,18:27:22,1,BHcvLfOaCWvWTykYqHVe,cpc,,,ITfrGJNwVsHBGJMAKoct,desktop,Windows,,,1366x768,YaBrowser,Russia,Nakhabino
9055922340344233434.1639847074.1639847074,2108496227.1639841242,2021-12-18,20:04:34,2,BHcvLfOaCWvWTykYqHVe,cpc,,,ITfrGJNwVsHBGJMAKoct,desktop,Windows,,,1366x768,YaBrowser,Russia,Nakhabino
905592756485913688.1635941467.1635941467,210849744.1635941464,2021-11-03,15:11:07,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x812,Safari,Russia,Saint Petersburg
9055930088460019555.1634625382.1634625382,2108498031.1634625379,2021-10-19,09:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Kyzyl
9055931071998523570.1625618610.1625618610,2108498260.1625618610,2021-07-07,03:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Chrome,Russia,Moscow
9055931071998523570.1625667945.1625667945,2108498260.1625618610,2021-07-07,17:00:00,2,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Chrome,Russia,Moscow
9055931071998523570.1625711447.1625711447,2108498260.1625618610,2021-07-08,05:00:00,3,kjsLglQLzykiRbcDiGcD,cpc,JwYIveaHVpeeRZloQCfF,,,mobile,,Apple,,414x896,Chrome,Russia,Moscow
9055931071998523570.1625732723.1625732723,2108498260.1625618610,2021-07-08,11:00:00,4,kjsLglQLzykiRbcDiGcD,cpc,JwYIveaHVpeeRZloQCfF,,,mobile,,Apple,,414x896,Chrome,Russia,Moscow
9055931071998523570.1625739909.1625739909,2108498260.1625618610,2021-07-08,13:00:00,5,kjsLglQLzykiRbcDiGcD,cpc,JwYIveaHVpeeRZloQCfF,,,mobile,,Apple,,414x896,Chrome,Russia,Moscow
9055931071998523570.1625789890.1625789890,2108498260.1625618610,2021-07-09,03:00:00,6,kjsLglQLzykiRbcDiGcD,cpc,JwYIveaHVpeeRZloQCfF,,,mobile,,Apple,,414x896,Chrome,Russia,Moscow
9055934039834006014.1638699519.1638699519,2108498951.1638699518,2021-12-05,13:18:39,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x640,Chrome,Russia,Ryazan
9055936341929409192.1631632049.1631632049,2108499487.1631632040,2021-09-14,18:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Samsung,,360x640,YaBrowser,Russia,Moscow
905593911828123094.1631948249.1631948249,210850013.1631948246,2021-09-18,09:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x892,Chrome,Russia,Saint Petersburg
9055964456785228161.1631531397.1631531596,2108506033.1631531393,2021-09-13,14:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x780,Chrome,Russia,Saint Petersburg
9055968936442369836.1637783342.1637783342,2108507076.1637783340,2021-11-24,22:49:02,1,kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,JNHcPlZPxEMWDnRiyoBf,hAmNSZmQkKQKAjZEGlgb,mobile,Android,Samsung,,412x915,Chrome,Russia,Saint Petersburg
9055968936442369836.1637783355.1637783355,2108507076.1637783340,2021-11-24,22:49:15,2,kjsLglQLzykiRbcDiGcD,cpc,,,hAmNSZmQkKQKAjZEGlgb,mobile,Android,Samsung,,412x915,Chrome,Russia,Saint Petersburg
9055983943050987068.1630668417.1630668417,2108510570.1630668348,2021-09-03,14:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Samsung,,360x760,Samsung Internet,Russia,Saint Petersburg
9055992782094443407.1631429519.1631429519,2108512628.1631429519,2021-09-12,09:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Samsung,,846x412,Chrome,Russia,Moscow
9056013556852379550.1632554912.1632554912,2108517465.1632554910,2021-09-25,10:00:00,1,RmEBuqrriAfAVsLQQmhk,cpc,VBmazutCflYumtDHrQYe,JNHcPlZPxEMWDnRiyoBf,,mobile,,(not set),,342x741,Firefox,Russia,Kazan
905601419431636725.1632638582.1632638582,210851761.1632628469,2021-09-26,09:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,320x658,Chrome,Russia,Samara
9056017731549892909.1621856556.1621856556,2108518437.1621856557,2021-05-24,14:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x720,Chrome,Russia,Tyumen
90560185929716668.1629639613.1629639679,21085186.1629639612,2021-08-22,16:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x800,Opera,Russia,Moscow
9056026669390561369.1635582042.1635582042,2108520518.1635582041,2021-10-30,11:20:42,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,RkpOyeEPgcMBSDuHLQcj,mobile,Android,Realme,,800x360,Chrome,Russia,Moscow
9056028189803556573.1630154471.1630154471,2108520872.1630154461,2021-08-28,15:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x915,YaBrowser,Russia,Krasnodar
9056031028783356945.1636572181.1636572181,2108521533.1636572177,2021-11-10,22:23:01,1,nSReTmyFtbSjlPrTKoaX,vk_smm,dZqEgyoxhtbeLFMtnnVR,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x736,Safari,Russia,Kazan
9056036814092645991.1624913514.1624913514,2108522880.1624913511,2021-06-28,23:00:00,1,MvfHsxITijuriZxsqZqt,cpv,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Xiaomi,,393x851,Chrome,Russia,Moscow
9056041267977259149.1628440726.1628440726,2108523917.1628440717,2021-08-08,19:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari,Russia,Moscow
9056044781265769926.1633703370.1633703370,2108524735.1633703366,2021-10-08,17:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,SgIUDYUKnyWHVowUOqid,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x770,YaBrowser,Russia,Moscow
9056062154414871981.1640092935.1640092935,2108528780.1640093101,2021-12-21,16:22:15,1,ZpYIoDJMcFzVoPFsHGJL,push,UvuMsOSDBWQGOIbDbXfV,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,412x892,Chrome,Russia,Moscow
9056071212494323506.1633517362.1633517362,2108530889.1633517362,2021-10-06,13:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,LwJZxKuWmvOhPsaCeRjG,,,mobile,,Huawei,,360x780,Chrome,Russia,Moscow
9056075644898602675.1631547059.1631547059,2108531921.1631547059,2021-09-13,18:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Moscow
9056085149659660564.1629992938.1629992938,2108534134.1629978900,2021-08-26,18:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,dUuXlWzvmhDSyclWRhNP,,mobile,,Samsung,,753x339,Samsung Internet,Russia,Saint Petersburg
9056088572751616646.1633000066.1633000066,2108534931.1633000070,2021-09-30,14:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x760,Android Webview,Russia,Moscow
9056093322981390023.1628944098.1628944098,2108536037.1628944071,2021-08-14,15:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,360x740,Chrome,Russia,Moscow
9056093322981390023.1639920609.1639920609,2108536037.1628944071,2021-12-19,16:30:09,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,360x740,Chrome,Russia,Moscow
9056093610750681095.1635426311.1635426311,2108536104.1635426311,2021-10-28,16:05:11,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Omsk
9056096355238529186.1639172258.1639172258,2108536743.1639172258,2021-12-11,00:37:38,1,dGlVSdmIlgWDyOPjfwwy,partner,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,360x800,YaBrowser,Russia,Saint Petersburg
9056099533497008423.1621852454.1621852454,2108537483.1621852455,2021-05-24,13:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9056100040321437002.1640140105.1640140105,2108537601.1640140106,2021-12-22,05:28:25,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x812,Safari,Russia,Nizhny Novgorod
9056100040321437002.1640140877.1640140877,2108537601.1640140106,2021-12-22,05:41:17,3,ZpYIoDJMcFzVoPFsHGJL,banner,zxoiLxhuSIFrCeTLQVWZ,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x812,Safari,Russia,Moscow
9056100371032604748.1638826094.1638826094,2108537678.1638826060,2021-12-07,00:28:14,1,ZpYIoDJMcFzVoPFsHGJL,banner,TmThBvoCcwkCZZUWACYq,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,412x915,Chrome,Russia,Irkutsk
9056104979527991709.1634304415.1634304415,2108538751.1634304413,2021-10-15,16:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x780,Chrome,Russia,Mezhdurechensk
9056107895802778653.1626297372.1626297372,2108539430.1626297373,2021-07-15,00:00:00,1,gDBGzjFKYabGgSPZvrDH,cpm,FTjNLDyTrXaWYgZymFkV,UxrnyMlRBSOhOjytXnMG,,desktop,,,,1280x800,Chrome,Russia,Moscow
9056117533719712005.1636618504.1636618504,2108541674.1636618501,2021-11-11,11:15:04,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,OnePlus,,412x823,Chrome,Russia,Chelyabinsk
9056133068615142035.1635338900.1635338900,2108545291.1635338899,2021-10-27,15:48:20,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,412x869,Chrome,Russia,Tuymazy
9056137780186483505.1627556658.1627556658,2108546388.1627556657,2021-07-29,14:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Saint Petersburg
9056145665751987581.1633105277.1633105277,2108548224.1633105277,2021-10-01,19:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,RoDitORHdzGfGhNCyEMy,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,428x926,Safari,Russia,Moscow
9056145665751987581.1633105281.1633105281,2108548224.1633105277,2021-10-01,19:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,428x926,Safari,Russia,Moscow
9056158125457201967.1638193974.1638193974,2108551125.1638193967,2021-11-29,16:52:54,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,OPPO,,360x800,Chrome,Russia,Moscow
9056165860693567058.1638458962.1638458962,2108552926.1638458962,2021-12-02,18:29:22,1,ZpYIoDJMcFzVoPFsHGJL,banner,TmThBvoCcwkCZZUWACYq,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Krasnodar
9056175807833951325.1634585693.1634585693,2108555242.1634585693,2021-10-18,22:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,428x926,Safari,Russia,Balashikha
9056175807833951325.1634591294.1634591294,2108555242.1634585693,2021-10-19,00:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,428x926,Safari,Russia,Balashikha
9056182757097038338.1640587773.1640587773,2108556860.1640587778,2021-12-27,09:49:33,1,NGNkCWwKgYFmiCCeZVxg,cpm,FTjNLDyTrXaWYgZymFkV,xnyHaukLtAvgViiZSyBC,aVpHHMXeGTRlQvVjmqUe,desktop,Windows,,,1920x1200,Chrome,Russia,Moscow
9056201758019996795.1628228733.1628228733,2108561284.1628228731,2021-08-06,08:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Moscow
9056201758019996795.1628255151.1628255151,2108561284.1628228731,2021-08-06,16:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Moscow
9056201758019996795.1628262087.1628262087,2108561284.1628228731,2021-08-06,18:00:00,3,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Moscow
9056202067269505745.1640092368.1640092368,2108561356.1640092369,2021-12-21,16:12:48,1,ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,(not set),AuMdmADEIoPXiWpTsBEj,384x854,Chrome,Russia,Moscow
9056221759691431988.1636966452.1636966452,2108565941.1636966452,2021-11-15,11:54:12,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,COtBsnAzfZyRVtvDlhnW,mobile,Android,Xiaomi,,360x720,Chrome,Russia,Moscow
9056221759691431988.1638432382.1638432382,2108565941.1636966452,2021-12-02,11:06:22,2,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,PVFXnspnruelCtUpjRiI,mobile,Android,Xiaomi,,360x720,Chrome,Russia,Moscow
9056226454094696628.1640976565.1640976565,2108567034.1640976564,2021-12-31,21:49:25,1,GpAkIXsclxDGyILfNlrR,cpm,XGYOaJEasWTwAKNdCGVX,ESUnXCsdWADovskBLvBO,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,360x800,Chrome,Russia,Omsk
9056226612989790671.1622280656.1622280675,2108567071.1622280655,2021-05-29,12:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1680x1050,Chrome,Russia,Moscow
9056232939491894504.1637561001.1637561001,2108568544.1637557480,2021-11-22,09:03:21,1,vFcAhRxLfOWKhvxjELkx,organic,okTXSMadDkjvntEHzIjp,LLfCasrxQzJIyuldcuWy,aXQzDWsJuGXeBXexNHjc,desktop,Windows,,,1366x768,Chrome,Russia,Stupino
9056240000414326932.1633755284.1633755284,2108570188.1633755284,2021-10-09,07:00:00,1,QxAxdyPLuQMEcrdZWdWb,cpc,dMIPlIFgKzafYgowsqtp,,,mobile,,Apple,,375x812,Safari (in-app),Russia,Krasnodar
9056252193817105440.1624380448.1624380448,2108573027.1624380448,2021-06-22,19:00:00,1,QxAxdyPLuQMEcrdZWdWb,cpc,PXQWdUxeUoXfoKzTBGpY,,,mobile,,Apple,,390x844,Safari (in-app),Russia,Moscow
905625488421903154.1626168114.1626168114,210857365.1626168114,2021-07-13,12:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,OnePlus,,385x833,Chrome,Russia,Moscow
9056259143086436945.1636627025.1636627025,2108574645.1636627025,2021-11-11,13:37:05,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1280x720,YaBrowser,Russia,Moscow
9056259143086436945.1637221604.1637221604,2108574645.1636627025,2021-11-18,10:46:44,2,oZCzWSykfixnjMPDNjSU,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1280x720,YaBrowser,Russia,Moscow
905626557868888538.1626296815.1626296815,210857614.1626296794,2021-07-15,00:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,EvhrtRzIJnQYHziPiLzV,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,Chrome,Russia,Tyumen
9056269884788325969.1625308751.1625308751,2108577146.1625308753,2021-07-03,13:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,AqudXfUnmXWSDWVGYaXr,,,mobile,,Xiaomi,,393x851,Chrome,Russia,Serpukhov
905627515642307691.1622008938.1622008938,210857837.1622008939,2021-05-26,09:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x869,Opera,Russia,Reutov
9056279703091156995.1632901101.1632901101,2108579432.1632901123,2021-09-29,10:00:00,1,BHcvLfOaCWvWTykYqHVe,cpc,,,,desktop,,,,1920x1080,Firefox,Russia,Moscow
9056280630793444481.1622252695.1622252695,2108579648.1622252673,2021-05-29,04:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,RxecHElWobBxIeAkqFXV,XKsYZiUFcdkUXQpoLKyS,,mobile,,itel,,360x780,Chrome,Russia,Moscow
9056286854209370038.1630566327.1630566327,2108581097.1630566326,2021-09-02,10:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Nizhny Novgorod
9056297144960607907.1640162979.1640162979,2108583493.1640162979,2021-12-22,11:49:39,1,ZpYIoDJMcFzVoPFsHGJL,push,UvuMsOSDBWQGOIbDbXfV,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x736,Safari,Russia,Moscow
9056304308955904659.1630010003.1630010003,2108585161.1630010003,2021-08-26,23:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,360x780,Chrome,Russia,Moscow
9056313843793011163.1639723039.1639723039,2108587381.1639719387,2021-12-17,09:37:19,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Philips,,360x780,Chrome,Russia,Kazan
9056319650584385954.1635309832.1635309832,2108588733.1635309986,2021-10-27,07:43:52,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x760,Chrome,Russia,Saratov
905632514995384413.1633153120.1633153120,210859001.1633153117,2021-10-02,08:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Grozny
9056343728168740801.1633003458.1633003458,2108594339.1633003457,2021-09-30,15:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari (in-app),Russia,Moscow
9056343728168740801.1633006033.1633006033,2108594339.1633003457,2021-09-30,15:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari (in-app),Russia,Moscow
9056348233578962854.1622532007.1622533860,2108595388.1622532006,2021-06-01,10:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9056348233578962854.1623748703.1623750692,2108595388.1622532006,2021-06-15,12:00:00,5,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9056348233578962854.1629101484.1629101593,2108595388.1622532006,2021-08-16,11:00:00,10,bByPQxmDaMXgpHeypKSM,referral,hkvDVxqLOzGjGaoNiNzN,BdalQBXFeDGQTswaQtOL,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9056353649532106001.1621914898.1621914898,2108596649.1621914897,2021-05-25,06:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,360x740,Chrome,Russia,Moscow
905635530069636415.1640363326.1640363335,210859703.1640363327,2021-12-24,19:28:55,1,bByPQxmDaMXgpHeypKSM,referral,QdLfySaGXolfTBSNVfHn,SOkCdPxfUcZUzzOdgGES,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,390x844,Safari,Russia,Moscow
